X,species,unique,series,cell_type,cell_line,tissue_type,IF,platform,FactorName,FactorType,MappedReadsNumber,RawReadsNumber,FastQCscore,UniquelyMappedRatio,PBC,FRiP,UnionDHSRatio,AllPeaksNumber,PeaksFoldChange>=10,PeaksFoldChange>=20,PeaksPromoterPercentage,PeaksExonPercentage,PeaksIntronPercentage,PeaksIntergenicPercentage
3804,Homo sapiens,GSM529964,GSE21172,Cortex,NA,Prefrontal,9.681,GPL9052,H3K4me3,hm,3427569,5052754,40,0.678,0.849,0.526,0.977,29455,6487,29,0.230978260869565,0.228804347826087,0.3875,0.152717391304348
3805,Homo sapiens,GSM529963,GSE21172,Cortex,NA,Prefrontal,9.681,GPL9052,H3K4me3,hm,6118096,9765211,39,0.627,0.901,0.434,0.975,32809,5478,16,0.244654567637639,0.197193838645722,0.39603477199939,0.162116821717249
3806,Homo sapiens,GSM529962,GSE21172,Cortex,NA,Prefrontal,9.681,GPL9052,H3K4me3,hm,2791193,3672825,40,0.76,0.86,0.548,0.975,28122,5106,10,0.236018215454675,0.215134481286466,0.405507328874342,0.143339974384517
3807,Homo sapiens,GSM529961,GSE21172,Cortex,NA,Prefrontal,9.681,GPL9052,H3K4me3,hm,4188931,6144810,40,0.682,0.873,0.487,0.978,31974,5226,10,0.255389718076285,0.19725273006039,0.390343878093808,0.157013673769517
3808,Homo sapiens,GSM529960,GSE21172,Cortex,NA,Prefrontal,9.681,GPL9052,H3K4me3,hm,1641979,2632103,40,0.624,0.836,0.474,0.974,22263,3799,1,0.227699636004134,0.262885903024311,0.385565991102323,0.123848469869231
3809,Homo sapiens,GSM529959,GSE21172,Cortex,NA,Prefrontal,9.681,GPL9052,H3K4me3,hm,6613169,9585579,39,0.69,0.84,0.645,0.978,36597,8127,60,0.247941795902738,0.189765050190093,0.37933863953393,0.182954514373239
3820,Homo sapiens,GSM417822,GSE16657,T Lymphocyte,NA,Blood,13.608,GPL9052,H3K4me3,hm,3469835,6976779,22,0.497,0.972,0.065,0.959,11075,598,2,0.242920474079435,0.222202117072288,0.433456980005428,0.101420428842848
3831,Homo sapiens,GSM353653,GSE14092,Epithelial,NA,Prostate,26.566,GPL9052,H3K4me3,hm,10740783,18891722,27,0.569,0.979,0.438,0.969,34511,7907,84,0.252736405075052,0.188572424004878,0.368405771854949,0.190285399065122
3832,Homo sapiens,GSM317597,GSE12646,Proerythroblast,NA,Blood,25.421,GPL9052,H3K4me3,hm,2052950,3473073,35,0.591,0.886,0.456,0.973,18972,3922,8,0.215838345467975,0.235412050226865,0.461696739474517,0.0870528648306426
3833,Homo sapiens,GSM317587,GSE12646,Haematopoietic Progenitor Cell,NA,Bone Marrow,25.421,GPL9052,H3K4me3,hm,2430350,5168562,29,0.47,0.935,0.345,0.969,25027,4645,15,0.237263056866352,0.260937375029993,0.3735503479165,0.128249220187155
3834,Homo sapiens,GSM315956,GSE12616,T Lymphocyte,NA,Blood,21.637,GPL9052,H3K4me3,hm,3065266,5497675,29,0.558,0.962,0.143,0.974,17080,2972,2,0.256668816321745,0.264114439819429,0.378788767075101,0.100427976783725
3835,Homo sapiens,GSM315955,GSE12616,T Lymphocyte,NA,Blood,21.637,GPL9052,H3K4me3,hm,3831989,8254512,20,0.464,0.967,0.103,0.971,15988,2664,6,0.268796992481203,0.216040100250627,0.402318295739348,0.112844611528822
3836,Homo sapiens,GSM315954,GSE12616,T Lymphocyte,NA,Blood,21.637,GPL9052,H3K4me3,hm,3242130,7460235,21,0.435,0.974,0.065,0.969,11065,1418,1,0.277823055329168,0.242687675450512,0.376799782667753,0.102689486552567
3867,Homo sapiens,GSM669943,GSE19465,Haematopoietic Progenitor Cell,NA,Blood,23.268,GPL9115,H3K4me3,hm,28780645,37333461,34,0.771,0.972,0.237,0.973,24839,3545,6,0.253689701184748,0.181715256156241,0.42561966762363,0.138975375035381
3877,Homo sapiens,GSM621667,GSE19465,Haematopoietic Progenitor Cell,NA,Blood,23.268,GPL9115,H3K4me3,hm,9937406,19611876,31,0.507,0.884,0.151,0.975,20663,4433,9,0.246878188620572,0.265341820125358,0.363004713084884,0.124775278169185
3878,Homo sapiens,GSM621665,GSE19465,Haematopoietic Progenitor Cell,NA,Blood,23.268,GPL9115,H3K4me3,hm,16410624,21950496,33,0.748,0.956,0.167,0.972,26068,3272,6,0.245177684518538,0.21945866861741,0.376082855272783,0.159280791591268
3886,Homo sapiens,GSM621457,GSE19465,NA,NA,Brain,23.268,GPL9115,H3K4me3,hm,24460628,32755027,31,0.747,0.992,0.042,0.946,20086,544,8,0.300261490495826,0.0920245398773006,0.46706225485266,0.140651714774213
3887,Homo sapiens,GSM621439,GSE19465,Haematopoietic Progenitor Cell,NA,Blood,23.268,GPL9115,H3K4me3,hm,12712587,18637486,33,0.682,0.916,0.506,0.978,37330,7276,32,0.20018242300676,0.182932718102801,0.377991200772615,0.238893658117824
3888,Homo sapiens,GSM621438,GSE19465,Epithelial,NA,Kidney,23.268,GPL9115,H3K4me3,hm,27210534,34186415,31,0.796,0.993,0.177,0.976,37335,5507,51,0.264431879375337,0.127921378567582,0.408966074313409,0.198680667743673
3889,Homo sapiens,GSM621437,GSE19465,Haematopoietic Progenitor Cell,NA,Blood,23.268,GPL9115,H3K4me3,hm,25598875,32097642,28,0.798,0.951,0.178,0.973,35193,3803,16,0.253807106598985,0.145896309815776,0.415102948725261,0.185193634859978
3893,Homo sapiens,GSM621417,GSE19465,Epithelial,NA,Lung,23.268,GPL9115,H3K4me3,hm,25420397,33922811,30,0.749,0.995,0.127,0.972,37648,3480,21,0.248021813515826,0.132271171941831,0.408308383233533,0.211398631308811
3894,Homo sapiens,GSM621405,GSE19465,Epithelial,NA,Lung,23.268,GPL9115,H3K4me3,hm,14806260,20227680,29,0.732,0.983,0.106,0.964,26793,2357,15,0.265440210249671,0.0748639008822977,0.461986108503848,0.197709780364182
3895,Homo sapiens,GSM621404,GSE19465,Haematopoietic Progenitor Cell,NA,Blood,23.268,GPL9115,H3K4me3,hm,6257843,18627759,31,0.336,0.665,0.36,0.977,23210,5813,12,0.23775197479173,0.250830923296068,0.361548754694177,0.149868347218026
3906,Homo sapiens,GSM537702,GSE19465,NA,NA,Blood,23.268,GPL9115,H3K4me3,hm,10130690,12347339,30,0.82,0.842,0.568,0.98,35890,5719,8,0.200468671539363,0.134240919488925,0.420158455615689,0.245131953356023
3908,Homo sapiens,GSM537652,GSE19465,Haematopoietic Progenitor Cell,NA,Blood,23.268,GPL9115,H3K4me3,hm,14434759,21378679,29,0.675,0.878,0.459,0.974,46868,4847,18,0.194896584176416,0.118302568819113,0.427501978482664,0.259298868521806
3911,Homo sapiens,GSM537632,GSE19465,B Lymphocyte,NA,Blood,23.268,GPL9115,H3K4me3,hm,8880181,19072876,23,0.466,0.917,0.201,0.956,25115,3972,34,0.268594711192778,0.084604937285292,0.464967644004154,0.181832707517776
3912,Homo sapiens,GSM537629,GSE19465,Haematopoietic Progenitor Cell,NA,Blood,23.268,GPL9115,H3K4me3,hm,16655549,24407743,30,0.682,0.961,0.256,0.97,39463,1292,11,0.206145151846855,0.14370083751241,0.423185601914314,0.226968408726421
3913,Homo sapiens,GSM537622,GSE19465,B Lymphocyte,NA,Blood,23.268,GPL9115,H3K4me3,hm,3136438,7296635,15,0.43,0.969,0.139,0.941,16591,270,3,0.245602369582301,0.197848032400411,0.44024662999456,0.116302968022729
4709,Homo sapiens,GSM392696,GSE15690,Spermatid,NA,NA,36.28,GPL9052,H3K4me3,hm,4024115,5393483,25,0.746,0.946,0.1,0.706,19284,197,1,0.113408488752662,0.125305210660294,0.345004935321315,0.416281365265728
4710,Homo sapiens,GSM392697,GSE15690,Spermatid,NA,NA,36.28,GPL9052,H3K4me3,hm,3979335,5329868,25,0.747,0.943,0.099,0.697,18921,180,1,0.115476253507704,0.125483136548949,0.344363848149521,0.414676761793826
4711,Homo sapiens,GSM392698,GSE15690,Spermatid,NA,NA,36.28,GPL9052,H3K4me3,hm,5834910,7623257,30,0.765,0.959,0.176,0.769,37106,657,1,0.123086063028274,0.132861656450001,0.342550835786233,0.401501444735492
5447,Homo sapiens,GSM790215,GSE31838,Small Round Tumor Cell,EWS502,NA,13.608,GPL10999,H3K4me3,hm,28364776,34281108,29,0.827,0.943,0.714,0.982,37912,11354,709,0.227878563495002,0.165150473369651,0.36862008779817,0.238350875337177
5533,Homo sapiens,GSM811202,GSE32332,Epithelial,H3396,Mammary Gland,19.276,GPL9052,H3K4me3,hm,20423557,33369274,38,0.612,0.935,0.007,0.773,2522,151,10,0.196908055329536,0.0691619202603743,0.605370219690806,0.128559804719284
5534,Homo sapiens,GSM811203,GSE32332,Epithelial,H3396,Mammary Gland,19.276,GPL9052,H3K4me3,hm,20466208,26534833,37,0.771,0.905,0.037,0.845,10483,489,3,0.261169702780441,0.102588686481304,0.378523489932886,0.257718120805369
5535,Homo sapiens,GSM811204,GSE32332,Epithelial,H3396,Mammary Gland,19.276,GPL9052,H3K4me3,hm,26157565,30851932,37,0.848,0.954,0.201,0.975,40224,7705,225,0.188422785315243,0.166425578611333,0.354299680766161,0.290851955307263
5536,Homo sapiens,GSM811205,GSE32332,Epithelial,H3396,Mammary Gland,19.276,GPL9052,H3K4me3,hm,26883620,31790271,37,0.846,0.961,0.35,0.974,25704,10221,293,0.266287730301842,0.178988631909055,0.369149353194826,0.185574284594277
5537,Homo sapiens,GSM811206,GSE32332,Epithelial,H3396,Mammary Gland,19.276,GPL9052,H3K4me3,hm,13822588,25219327,37,0.548,0.914,0.004,0.653,1180,82,10,0.14349376114082,0.0882352941176471,0.511586452762923,0.25668449197861
5538,Homo sapiens,GSM811207,GSE32332,Epithelial,H3396,Mammary Gland,19.276,GPL9052,H3K4me3,hm,13585445,22141603,37,0.614,0.931,0.004,0.738,840,91,10,0.147869674185464,0.093984962406015,0.56140350877193,0.196741854636591
6401,Homo sapiens,GSM752983,GSE16256,Embryonic Stem Cell,H1,Embryo,36.28,GPL11154,H3K4me3,hm,62856556,105381888,30,0.596,0.997,0.195,0.975,36068,4009,20,0.257031140902109,0.178494623655914,0.369976260298841,0.194497975143136
6402,Homo sapiens,GSM752984,GSE16256,iPSC,iPS DF 19.11,Foreskin,36.28,GPL11154,H3K4me3,hm,20957040,53726182,37,0.39,0.976,0.078,0.969,27643,3342,8,0.183583663672401,0.24755427864858,0.366512710477507,0.202349347201513
6403,Homo sapiens,GSM752985,GSE16256,iPSC,iPS DF 6.9,NA,36.28,GPL11154,H3K4me3,hm,26424409,56798169,36,0.465,0.993,0.024,0.952,16662,260,9,0.172342746333778,0.277845109683675,0.405041813113562,0.144770330868986
6427,Homo sapiens,GSM753440,GSE16256,Embryonic Stem Cell,H1,Embryo,36.28,GPL11154,H3K4me3,hm,49462969,112341235,32,0.44,0.986,0.045,0.826,39166,253,7,0.0680220752850523,0.107669078981621,0.393762690685688,0.430546155047639
6428,Homo sapiens,GSM753441,GSE16256,Embryonic Stem Cell,H1,Embryo,36.28,GPL11154,H3K4me3,hm,26091137,39179028,38,0.666,0.978,0.136,0.976,32244,7153,195,0.199968784142344,0.219634774465428,0.351115966911191,0.229280474481036
6429,Homo sapiens,GSM753442,GSE16256,Embryonic Stem Cell,H1,Embryo,36.28,GPL11154,H3K4me3,hm,22019517,31656218,39,0.696,0.985,0.141,0.978,34988,7354,272,0.17551876760361,0.206673564407656,0.351727309306202,0.266080358682531
6444,Homo sapiens,GSM767348,GSE16256,Embryonic Stem Cell,H1,Embryo,36.28,GPL11154,H3K4me3,hm,10109659,19495155,38,0.519,0.986,0.131,0.973,21717,5868,42,0.219605847520355,0.275397853441895,0.376989267209474,0.128007031828275
6445,Homo sapiens,GSM767349,GSE16256,Embryonic Stem Cell,H1,Embryo,36.28,GPL11154,H3K4me3,hm,15696252,25502005,39,0.615,0.969,0.314,0.977,27300,10624,892,0.235397969692511,0.254229807267912,0.344085626011476,0.166286597028101
6446,Homo sapiens,GSM767350,GSE16256,Embryonic Stem Cell,H1,Embryo,36.28,GPL11154,H3K4me3,hm,64165545,102132203,36,0.628,0.996,0.115,0.975,138782,3424,12,0.0589056453654479,0.097717984883006,0.366062710209396,0.47731365954215
6447,Homo sapiens,GSM767351,GSE16256,Embryonic Stem Cell,H1,Embryo,36.28,GPL11154,H3K4me3,hm,94055358,128383663,36,0.733,0.992,0.218,0.978,66635,6865,68,0.133942598187311,0.137673716012085,0.358821752265861,0.369561933534743
6506,Homo sapiens,GSM818043,GSE16256,Embryonic Stem Cell,H1,Embryo,36.28,GPL11154,H3K4me3,hm,35162827,52027556,37,0.676,0.995,0.168,0.976,30144,6985,78,0.260125651650849,0.229514770752573,0.349685870872878,0.1606737067237
6619,Homo sapiens,GSM772735,GSE17312,Epithelial,NA,Heart,23.268,GPL11154,H3K4me3,hm,11579315,16242690,42,0.713,0.99,0.022,0.879,9076,75,7,0.265681003584229,0.0672043010752688,0.535282258064516,0.131832437275986
6633,Homo sapiens,GSM772752,GSE17312,Embryonic Stem Cell,HUES64,Embryo,23.268,GPL11154,H3K4me3,hm,31558415,39850418,32,0.792,0.97,0.611,0.974,48088,9733,451,0.213379855002821,0.147838622735725,0.371560495581138,0.267221026680317
6646,Homo sapiens,GSM772795,GSE17312,Neural Progenitor Cell,NA,Brain,23.268,GPL11154,H3K4me3,hm,65314462,78085780,34,0.836,0.995,0.057,0.397,41656,16,1,0.010917923189765,0.233965803333093,0.657432123704398,0.0976841497727437
6666,Homo sapiens,GSM772797,GSE17312,Embryonic Stem Cell,HUES48,Embryo,23.268,GPL10999,H3K4me3,hm,26933980,42885592,32,0.628,0.98,0.216,0.967,52468,3241,22,0.205708038437194,0.118629763891286,0.398661219479448,0.277000978192071
6704,Homo sapiens,GSM772844,GSE17312,iPSC,NA,NA,23.268,GPL11154,H3K4me3,hm,34586454,43103136,34,0.802,0.98,0.503,0.973,66631,6376,76,0.157594116405944,0.0845917352382675,0.41561925430268,0.342194894053109
8129,Homo sapiens,GSM772852,GSE17312,T Lymphocyte,NA,Blood,23.268,GPL11154,H3K4me3,hm,22292099,28031063,33,0.795,0.992,0.141,0.973,30969,1452,8,0.24274303526203,0.178193389181116,0.379310344827586,0.199753230729268
8139,Homo sapiens,GSM772862,GSE17312,T Lymphocyte,NA,Blood,23.268,GPL11154,H3K4me3,hm,15105051,19278076,33,0.784,0.979,0.037,0.946,15167,146,8,0.287774086378738,0.109568106312292,0.45468438538206,0.14797342192691
8144,Homo sapiens,GSM772867,GSE17312,T Lymphocyte,NA,Blood,23.268,GPL11154,H3K4me3,hm,25342540,30969957,36,0.818,0.77,0.25,0.972,26332,3458,6,0.253339930727363,0.162562326342633,0.415864195181365,0.168233547748639
8220,Homo sapiens,GSM772944,GSE17312,T Lymphocyte,NA,Blood,23.268,GPL11154,H3K4me3,hm,34698711,41561723,36,0.835,0.651,0.272,0.974,23796,4162,4,0.24394660378153,0.183854802711922,0.410072851307534,0.162125742199015
8254,Homo sapiens,GSM772978,GSE17312,Embryonic Stem Cell,HUES64,Embryo,23.268,GPL11154,H3K4me3,hm,36951350,55970619,33,0.66,0.963,0.219,0.961,45747,1373,7,0.184073682355015,0.0822095892825665,0.460206240084611,0.273510488277807
8262,Homo sapiens,GSM772986,GSE17312,T Lymphocyte,NA,Blood,23.268,GPL11154,H3K4me3,hm,31354183,40637842,34,0.772,0.991,0.103,0.974,32180,1031,8,0.238696766931399,0.162966668751173,0.402163717090864,0.196172847226565
8363,Homo sapiens,GSM773029,GSE17312,iPSC,NA,NA,23.268,GPL11154,H3K4me3,hm,28548844,36335305,34,0.786,0.985,0.368,0.971,51795,4338,28,0.19298653943132,0.10015904418325,0.411226191861593,0.295628224523837
8371,Homo sapiens,GSM773041,GSE17312,Haematopoietic Progenitor Cell,NA,Blood,23.268,GPL11154,H3K4me3,hm,33347923,38364427,35,0.869,0.968,0.664,0.976,66205,10848,352,0.145408587991342,0.106933660264269,0.418971075693593,0.328686676050795
8387,Homo sapiens,GSM644990,GSE25882,Epithelial,NCCIT,Embryo,13.608,GPL9052,H3K4me3,hm,14293260,19684335,23,0.726,0.99,0.548,0.962,38968,7831,178,0.236113614709139,0.141348852779852,0.373625524682615,0.248912007828393
8399,Homo sapiens,GSM721134,GSE29069,Epithelial,HCC1954,Mammary Gland,13.608,GPL9052,H3K4me3,hm,14505254,20641336,29,0.703,0.961,0.559,0.969,37910,10821,481,0.241635392991173,0.138326550029071,0.417305354405624,0.202732702574132
8440,Homo sapiens,GSM699329,GSE28254,Epithelial,HCT-116,Colon,13.608,GPL9052,H3K4me3,hm,20906565,24345043,33,0.859,0.94,0.177,0.967,19549,6817,142,0.269459542611014,0.142703312480771,0.482514613885755,0.105322531022459
9186,Homo sapiens,GSM767734,GSE30973,Macrophage,NA,Bone Marrow,21.637,GPL9185,H3K4me3,hm,1111809,36712961,36,0.03,0.707,0.849,0.913,9393,5918,2491,0.133447026220422,0.551055212108292,0.207418460882541,0.108079300788744
9203,Homo sapiens,GSM956687,GSE39137,iPSC,M23F,NA,NA,GPL9115,H3K4me3,hm,18639411,27491848,37,0.678,0.991,0.308,0.971,47187,6264,33,0.238824353883072,0.166875491091338,0.361485697296609,0.232814457728981
9215,Homo sapiens,GSM779435,GSE31412,Epithelial,HeLa,Cervix,13.608,GPL9115,H3K4me3,hm,22162787,25914036,37,0.855,0.902,0.52,0.976,26375,9365,348,0.274981959056554,0.207148011698128,0.359793383721372,0.158076645523947
9328,Homo sapiens,GSM940317,GSE38338,REH,NA,NA,12.444,GPL9052,H3K4me3,hm,2424344,3749279,32,0.647,0.942,0.51,0.967,22595,3513,0,0.244366727168091,0.175704989154013,0.452078445260968,0.127849838416929
9331,Homo sapiens,GSM940320,GSE38338,SEM,NA,NA,12.444,GPL9052,H3K4me3,hm,1974168,3227737,32,0.612,0.967,0.333,0.958,21434,1317,0,0.224374533233757,0.165468633308439,0.48426997759522,0.125886855862584
9489,Homo sapiens,GSM847242,GSE34316,B Lymphocyte,OCI-Ly1,Bone Marrow,NA,GPL10999,H3K4me3,hm,3307216,3660362,33,0.904,0.934,0.68,0.971,26585,8433,225,0.270766682976401,0.201211938725582,0.382664006925364,0.145357371372652
9490,Homo sapiens,GSM847243,GSE34316,B Lymphocyte,OCI-Ly8,Bone Marrow,NA,GPL11154,H3K4me3,hm,29623021,36542418,37,0.811,0.646,0.512,0.971,32340,6358,46,0.226665840587342,0.134413432049813,0.424305318918249,0.214615408444596
9491,Homo sapiens,GSM847244,GSE34316,B Lymphocyte,NA,NA,NA,GPL10999,H3K4me3,hm,31486508,40166188,38,0.784,0.975,0.145,0.975,41514,5224,13,0.21664000775532,0.206509621443459,0.336362755077311,0.240487615723911
9492,Homo sapiens,GSM847245,GSE34316,B Lymphocyte,GCB,Bone Marrow,NA,GPL10999,H3K4me3,hm,30807553,40308867,37,0.764,0.979,0.069,0.963,30429,1809,6,0.251002485501243,0.203777961888981,0.3616570008285,0.183562551781276
9501,Homo sapiens,GSM955983,GSE39089,Endothelial Cell,NA,Umbilical Vein,5.527,GPL9052,H3K4me3,hm,16519039,19538783,37,0.845,0.968,0.57,0.978,41924,13131,829,0.195780106215014,0.193842399885173,0.391297067125975,0.219080426773839
9502,Homo sapiens,GSM955984,GSE39089,Endothelial Cell,NA,Umbilical Vein,5.527,GPL9052,H3K4me3,hm,7226718,8986711,31,0.804,0.966,0.267,0.972,25144,8094,112,0.240065432492818,0.219438238110437,0.416214490903288,0.124281838493457
9929,Homo sapiens,GSM1074457,GSE43922,Fibroblast,IMR90,Lung,9.681,GPL9052,H3K4me3,hm,6307607,9153944,40,0.689,0.966,0.193,0.975,20948,5079,21,0.235747451055478,0.252357474510555,0.414149633813604,0.0977454406203628
9930,Homo sapiens,GSM1074458,GSE43922,Fibroblast,IMR90,Lung,9.681,GPL9052,H3K4me3,hm,5033645,7408962,40,0.679,0.972,0.178,0.977,20091,4596,16,0.240720415086809,0.265016962682099,0.407852724007184,0.0864098982239074
9931,Homo sapiens,GSM1074459,GSE43922,Fibroblast,IMR90,Lung,9.681,GPL9052,H3K4me3,hm,2827516,4085022,57,0.692,0.948,0.117,0.971,11914,1933,2,0.156402490324752,0.288490661282181,0.502019182231196,0.0530876661618711
9932,Homo sapiens,GSM1074460,GSE43922,Fibroblast,IMR90,Lung,9.681,GPL9052,H3K4me3,hm,7020540,10807574,61,0.65,0.973,0.176,0.974,18884,4899,23,0.201720384431583,0.242871555248765,0.47029150958424,0.0851165507354112
32827,Homo sapiens,GSM952458,GSE38938,embroynic cancer,NCCIT,NA,2.286,NA,H3K4me3,hm,21411557,24135022,33,0.887,0.669,0.17,0.967,44281,9824,374,0.114353687549564,0.161436501642687,0.401903251387787,0.322306559419962
32837,Homo sapiens,GSM952466,GSE38938,embroynic cancer,NCCIT,NA,2.286,NA,H3K4me3,hm,7967521,12119332,33,0.657,0.798,0.451,0.977,25231,11007,1020,0.209830845771144,0.241154228855721,0.372099502487562,0.176915422885572
32878,Homo sapiens,GSM772776,GSE17312,Neuron,NA,NA,23.268,NA,H3K4me3,hm,34798956,41380194,34,0.841,0.966,0.641,0.976,35544,7818,244,0.248526217809494,0.155473443714213,0.378303669647138,0.217696668829154
32882,Homo sapiens,GSM772736,GSE17312,Neural Progenitor Cell,NA,Brain,23.268,NA,H3K4me3,hm,29973602,37352611,33,0.802,0.957,0.672,0.978,33444,8002,201,0.240447148380136,0.167410914975874,0.378637576048191,0.213504360595798
32953,Homo sapiens,GSM906407,GSE16256,Epithelial,NA,Small Intestine,36.28,NA,H3K4me3,hm,17413278,24038205,38,0.724,0.878,0.066,0.971,18381,1432,8,0.228847835592479,0.252732837778749,0.423917796239615,0.0945015303891561
32956,Homo sapiens,GSM906405,GSE16256,Embryonic Stem Cell,H1,Embryo,36.28,NA,H3K4me3,hm,26822144,35911807,38,0.747,0.815,0.478,0.978,27326,12144,1106,0.256921495189836,0.249026951604612,0.341338033340677,0.152713519864875
33166,Homo sapiens,GSM894068,GSE36354,B Lymphocyte,P493-6,Blood,32.403,NA,H3K4me3,hm,31137616,35262690,38,0.883,0.952,0.762,0.975,38828,7697,348,0.153931511444866,0.131764341565379,0.438208046243968,0.276096100745787
33169,Homo sapiens,GSM894084,GSE36354,B Lymphocyte,MM1.S,Blood,32.403,NA,H3K4me3,hm,21523389,24898100,38,0.864,0.99,0.389,0.967,60477,7400,64,0.163704427622534,0.101257226151629,0.393500190488811,0.341538155737026
33172,Homo sapiens,GSM894073,GSE36354,Epithelial,H2171,Lung,32.403,NA,H3K4me3,hm,25896709,34878204,37,0.742,0.963,0.733,0.97,56676,11258,375,0.162476813002385,0.111756911933575,0.403568589347231,0.322197685716809
33181,Homo sapiens,GSM894072,GSE36354,Epithelial,H128,Lung,32.403,NA,H3K4me3,hm,30717818,40640885,37,0.756,0.966,0.722,0.979,43237,9343,332,0.2024328081557,0.135542168674699,0.361584800741427,0.300440222428174
33182,Homo sapiens,GSM894070,GSE36354,B Lymphocyte,P493-6,Blood,32.403,NA,H3K4me3,hm,22089581,24925954,39,0.886,0.943,0.771,0.974,36499,6813,222,0.167732550160569,0.136469684077622,0.434715779650317,0.261081986111492
33185,Homo sapiens,GSM894069,GSE36354,B Lymphocyte,P493-6,Blood,32.403,NA,H3K4me3,hm,2581866,2883584,38,0.895,0.966,0.562,0.972,22029,3748,4,0.246364297400473,0.188965642610434,0.4369205598982,0.127749500090893
33188,Homo sapiens,GSM894071,GSE36354,NA,U87,Brain,32.403,NA,H3K4me3,hm,27514009,30563853,38,0.9,0.945,0.794,0.976,47083,10499,212,0.137867959843458,0.114322783733197,0.405181214905564,0.342628041517781
33295,Homo sapiens,GSM908039,GSE36985,Proerythroblast,NA,Bone Marrow,14.03,NA,H3K4me3,hm,8257253,14926093,14,0.553,0.995,0.629,0.975,25463,2956,6,0.221868239921337,0.178918387413963,0.425368731563422,0.173844641101278
33298,Homo sapiens,GSM908038,GSE36985,Proerythroblast,NA,Fetal Liver,14.03,NA,H3K4me3,hm,4537301,8994469,14,0.504,0.996,0.498,0.973,23343,1552,0,0.245529013166359,0.180083201097911,0.445297422481451,0.129090363254278
33311,Homo sapiens,GSM1217925,GSE50386,NA,NA,Pancreatic Islet,13.069,NA,H3K4me3,hm,30932268,38785330,38,0.798,0.733,0.064,0.969,19780,2113,4,0.233186356494856,0.216005270893518,0.438447113678982,0.112361258932644
33316,Homo sapiens,GSM1217922,GSE50386,NA,NA,Pancreatic Islet,13.069,NA,H3K4me3,hm,21947573,27765095,39,0.79,0.575,0.448,0.981,26557,11048,625,0.23049323967067,0.235969484100008,0.358901729737896,0.174635546491427
33320,Homo sapiens,GSM1217926,GSE50386,NA,NA,Pancreatic Islet,13.069,NA,H3K4me3,hm,6145147,7794706,39,0.788,0.823,0.145,0.961,20849,1934,1,0.225057670126874,0.203143021914648,0.460928489042676,0.110870818915802
